"year","co2_on_ppm","co2_off_ppm","tas_on_c","tas_off_c","rfco2_on_wm2","rfco2_off_wm2","rftot_on_wm2","rftot_off_wm2","target_nonco2_wm2","effective_nonco2_on_wm2","effective_nonco2_off_wm2"
2179,319.017171171116,396.005753254198,1.32968199285508,2.1485406117494,0.770636944202139,1.98031338251338,1.79569414873132,3.00537273553459,1.02506487515811,1.02505720452918,1.02505935302121
2180,319.148376312859,396.018947720229,1.32632440705999,2.14471729322547,0.772912771818937,1.98050218194123,1.78117147037629,2.98876303685573,1.00826641006143,1.00825869855736,1.0082608549145
2181,319.267755824053,396.02822090268,1.32225493370498,2.14021813739936,0.774982757912377,1.9806349437495,1.76656441525465,2.97221876527252,0.991589409799582,0.991581657342272,0.99158382152302
2182,319.376348260663,396.034333994751,1.31783193715004,2.135403060802,0.776865110167464,1.980722553202,1.75439625371753,2.95825586872054,0.977538937043231,0.977531143550062,0.977533315518545
2183,319.474909115256,396.037653454116,1.31364519780049,2.1308626899874,0.778573091193006,1.98077025075616,1.74750806474271,2.94970740399964,0.968942808139518,0.968934973549704,0.968937153243478
2184,319.56447163218,396.038851835696,1.30999265828579,2.12689520612537,0.780124744196033,1.98078765181653,1.74392570392346,2.94459079885867,0.963808835430632,0.963800959727427,0.963803147042142
2185,319.640464719137,396.038887875192,1.30736072503934,2.12399641520212,0.781441027806224,1.98078846234852,1.7467831826147,2.94613281213181,0.965350071768784,0.965342154808479,0.965344349783287
2186,319.704965817354,396.038834054252,1.30617897234015,2.12260295064575,0.782558063835723,1.98078801418599,1.75608254702198,2.95431470004992,0.973532441536815,0.973524483186256,0.973526685863928
2187,319.759739079519,396.0397331153,1.30846407462481,2.12473509132866,0.783506502109006,1.98080121399112,1.78953354459634,2.98683046696676,1.00603504240271,1.00602704248734,1.00602925297564
2188,319.807558714888,396.043895567636,1.3107317580755,2.1269100183866,0.78433444127665,1.9808610918841,1.79161726124043,2.98814613034386,1.00729086169128,1.00728281996378,1.00728503845976
2189,319.849394378896,396.051355922946,1.31289220298049,2.12903771010695,0.785058712437515,1.98096813974809,1.79868952064541,2.99460117486413,1.01363889209299,1.0136308082079,1.01363303511605
2190,319.883890277466,396.060062454407,1.31485376471663,2.13102604296811,0.785655889290135,1.98109302532758,1.802454961493,2.99789433308559,1.01680719847349,1.01679907220287,1.01680130775801
2191,319.91119903875,396.06972064085,1.31391739105363,2.1301753214626,0.786128650062948,1.98123153725791,1.77756202890999,2.97266716054254,0.991441547730849,0.99143337884704,0.991435623284629
2192,319.929680837914,396.077950062522,1.31078456043162,2.12718627854606,0.78644864876189,1.9813496473875,1.75696354872954,2.95186680086861,0.970523111643698,0.970514899967647,0.970517153481111
2193,319.937451738808,396.08245629778,1.30661156190471,2.12321487285145,0.786583311228385,1.9814145591723,1.74094454121779,2.93577805170571,0.954369484492134,0.954361229989403,0.954363492533409
2194,319.935155391832,396.083683795094,1.30257166556383,2.11943396539782,0.786543786744502,1.9814326271285,1.73375967996289,2.92865079181776,0.947224190554305,0.947215893218393,0.947218164689262
2195,319.92451668717,396.083152432231,1.29893207532375,2.11610985045698,0.786359918919777,1.98142557727577,1.72865539108067,2.92372332968221,0.942303812295594,0.942295472160888,0.942297752406441
2196,319.906838283073,396.081792012446,1.29678716085825,2.1143354353402,0.786054236621783,1.98140670040202,1.73637177154532,2.93172652422704,0.95032591783499,0.950317534923537,0.950319823825021
2197,319.883484735952,396.08064370711,1.2977386462273,2.1157105882502,0.785650336180313,1.9813908792863,1.76298564937444,2.95872848995206,0.977343738886381,0.977335313194131,0.977337610665757
2198,319.85703811415,396.082091716674,1.30089821504223,2.11934465334642,0.785192886262709,1.98141219481727,1.78570818042933,2.98192979508582,1.00052376275486,1.00051529416662,1.00051760026854
2199,319.829447903823,396.087655694273,1.30492323763212,2.12389210567867,0.784715617426276,1.98149236894328,1.80141323039233,2.99819229691089,1.01670612469119,1.01669761296605,1.01669992796761
2200,319.800714064655,396.096816231942,1.30669578993101,2.12623210138102,0.784218524218047,1.98162397490961,1.78762231512174,2.98503009002439,1.00341234601375,1.00340379090369,1.00340611511479
2201,319.768715358518,396.106809684454,1.30596798399088,2.12611430978814,0.783664880061184,1.98176750675929,1.76971885100495,2.96782381140206,0.986062569639085,0.986053970943768,0.986056304642772
2202,319.73063869046,396.11449512293,1.30251294782332,2.12331044029584,0.783005965565596,1.98187806885462,1.74222381386175,2.94109826037426,0.959226490625365,0.959217848296158,0.95922019151964
2203,319.685045272799,396.118256674315,1.29830730936676,2.11979635074183,0.782216833076399,1.98193256644383,1.72945800463791,2.92917609067225,0.947249857504076,0.947241171561506,0.947243524228423
2204,319.631922052998,396.118091088038,1.29382697667439,2.11604744043675,0.781297205855078,1.98193095423862,1.71696798176879,2.91760409203848,0.93567950537588,0.935670775913714,0.935673137799858
2205,319.572573309255,396.115194631441,1.28847650980099,2.11146738527805,0.78026961632572,1.98189033078496,1.69822222943974,2.89984531481442,0.917961386019007,0.917952613114024,0.917954984029461
2206,319.507200316206,396.109435368521,1.28332086395338,2.10711989907704,0.779137496747222,1.98180880925314,1.68994662894686,2.89262032115417,0.91081794840767,0.910809132199639,0.910811511901031
2207,319.436250097761,396.101099070471,1.27819071936935,2.10283433802176,0.777908534753321,1.98169047263765,1.67882304954972,2.88260737556441,0.900923374077938,0.900914514796395,0.900916902926762
2208,319.360621090195,396.090874709996,1.27425331053442,2.09977638347792,0.776598243006872,1.98154516703366,1.68112880140681,2.88607812171159,0.904539460572918,0.904530558399937,0.904532954677931
2209,319.281319261069,396.079663627346,1.27245538467374,2.09889112450787,0.775224007921959,1.98138577472999,1.69442765657869,2.90059182751346,0.919212593528446,0.919203648656727,0.919206052783474
2210,319.200361744719,396.069434713498,1.27276981060264,2.10014949129455,0.7738207622676,1.98124043977754,1.71174235636068,2.91916444570254,0.937930581587726,0.937921594093079,0.937924005925
2211,319.119384440319,396.061655656305,1.27372616687182,2.10207880901011,0.772416858118398,1.98113014394735,1.71893972036106,2.92765542577431,0.946531892421172,0.946522862242662,0.946525281826953
2212,319.038586087378,396.056194658727,1.2739583700579,2.10331068626703,0.771015742578383,1.98105300484699,1.71527717472779,2.92531686447605,0.944270505119998,0.944261432149404,0.944263859629059
2213,318.956713480872,396.051468436804,1.27317655087665,2.10355335414136,0.769595672618099,1.98098638966584,1.7079512094657,2.91934436197806,0.938364652668102,0.938355536847604,0.93835797231222
2214,318.8725157936,396.046073791809,1.27025001895088,2.10167482825778,0.768134926095352,1.98091023884542,1.68603533181132,2.8988130879915,0.917909564370651,0.917900405715966,0.917902849146079
2215,318.784601445571,396.038426311209,1.26656341048706,2.09905891072272,0.766609315985391,1.98080190114704,1.67512711911467,2.88932215557284,0.908527004542381,0.908517803129275,0.908520254425802
2216,318.692288222153,396.027875657014,1.26100483594495,2.09459330654005,0.765006947210429,1.98065207726305,1.64818394440603,2.86383153324767,0.883186241087472,0.8831769971956,0.883179455984615
2217,318.595354966872,396.014046690276,1.25466567910522,2.08936894467767,0.763323917852079,1.98045540075397,1.63094059283573,2.84807454160845,0.867625961020245,0.86761667498365,0.867619140854481
2218,318.493305814354,395.996321475555,1.24892536379138,2.0847648170481,0.761551545716516,1.98020303220244,1.6242839452154,2.84293790295419,0.8627417261173,0.86273239949888,0.862734870751749
2219,318.387528926985,395.976094532019,1.24418358864431,2.08117986959177,0.759713878604043,1.97991490362843,1.62213732021225,2.84234082026382,0.862432807335438,0.862423441608203,0.862425916635391
2220,318.279536707005,395.954755575045,1.24148303448292,2.07965551417333,0.757837150551451,1.97961088112116,1.63349515487352,2.85527136284322,0.875667407857366,0.87565800432207,0.87566048172206
2221,318.170977727404,395.933882005597,1.24212490474915,2.08149130285158,0.755949994793886,1.97931351810738,1.66196434875521,2.88533035057544,0.906023794115944,0.906014353961327,0.90601683246806
2222,318.064353473468,395.91599073977,1.24386865913498,2.08444463291184,0.754095916733361,1.97905880725506,1.6732843635103,2.89824973275541,0.919197922686792,0.919188446776935,0.919190925500355
2223,317.960552048152,395.901630627941,1.24740842411717,2.08920722024417,0.752290400297324,1.97885460238249,1.69814785433039,2.92471453480319,0.945866965072067,0.945857454033071,0.945859932420697
2224,317.859408447338,395.890526011108,1.24834863989467,2.0913814485435,0.750530616648453,1.97869696613621,1.67851761850804,2.90668644545444,0.927996547383845,0.92798700185959,0.927989479318227
2225,317.759214750545,395.880498488929,1.24613555647336,2.09041184048894,0.7487868692481,1.97855474842904,1.65375420729901,2.88352456259174,0.904976917516831,0.904967338050907,0.904969814162698
2226,317.656041655729,395.867360727681,1.24162870081382,2.08715735989053,0.746990739798713,1.97836806511976,1.62886759058998,2.86024738987698,0.881886463405202,0.881876850791272,0.881879324757215
2227,317.548577580449,395.849926818233,1.23493463696161,2.08172478635573,0.745119332545854,1.97811995108332,1.59850343745411,2.83150652686525,0.853393749804881,0.853384104908257,0.85338657578193
2228,317.436197055186,395.827569270918,1.22813773137747,2.07619883672451,0.743161678125818,1.97780142400568,1.58528328205272,2.81992549467023,0.842131280180433,0.842121603926898,0.842124070664553
2229,317.319491694639,395.801017015962,1.22159688331005,2.07093863481133,0.741128006837331,1.97742289945203,1.57283777798381,2.80913513154811,0.831719477274434,0.831709771146482,0.831712232096087
2230,317.200012388863,395.771733554322,1.21679068691249,2.0674223067137,0.73904528807382,1.97700530135638,1.577428258288,2.8153907252459,0.838392704798936,0.838382970214182,0.838385423889526
2231,317.079332065417,395.741288613913,1.21502439228352,2.06695413892885,0.736940910864526,1.97657107778251,1.59788884386544,2.83752145550667,0.860957694404205,0.860947933000918,0.860950377724154
2232,316.960104186035,395.712414325293,1.21508097238162,2.06831559961238,0.734861157631765,1.97615931262336,1.61166914319579,2.85296973279226,0.876817772584834,0.876807985564026,0.8768104201689
2233,316.843771754784,395.686367904745,1.21495865453064,2.06950296730022,0.732831243497431,1.9757879976231,1.61105424407721,2.85401342250105,0.878232812892493,0.878223000579782,0.878225424877951
2234,316.72939182436,395.66187134799,1.21479281889245,2.07064985246118,0.73083475249084,1.97543885388258,1.61356195633653,2.85816847153776,0.88273704109419,0.882727203845692,0.882729617655178
2235,316.615885447315,395.637787468141,1.21294608948694,2.07011774432208,0.728852870672645,1.97509561299627,1.59744556591784,2.84369071126687,0.868602556993733,0.86859269524519,0.868595098270602
2236,316.502072589536,395.612805595441,1.20950817619658,2.06799567385087,0.726864992981707,1.97473952042731,1.58076297413989,2.8286398935572,0.853907866984697,0.853897981158185,0.853900373129891
2237,316.386289669794,395.585210598977,1.20336048682784,2.0631649333977,0.724842035273996,1.97434602923887,1.5475465098378,2.79705288408023,0.822714383741684,0.822704474563803,0.822706854841357
2238,316.267136251742,395.553491268333,1.1968333084434,2.05795600184397,0.722759475509799,1.97389350435429,1.5343663595631,2.78550275501546,0.811616814539732,0.811606884053303,0.811609250661167
2239,316.144324850351,395.517532711335,1.19074959949827,2.05319227473407,0.720612223997723,1.97338028851284,1.52504720508703,2.7778175430225,0.804444853385585,0.804434981089309,0.804437254509662
2240,316.021183298979,395.47915678776,1.18522093558535,2.04898259165825,0.718458442164201,1.97283244511232,1.51827804439459,2.77265423472544,0.799829423465872,0.79981960223039,0.799821789613122
2241,315.898247167325,395.439231875875,1.18141662185553,2.04649391589564,0.716307497753452,1.97226239619089,1.52538796834392,2.78134497174237,0.809090244329526,0.809080470590471,0.809082575551477
2242,315.776572924341,395.399152306584,1.18121685578605,2.04760492829308,0.714177892735712,1.97169009781066,1.55470715030342,2.81222138085208,0.840538986670453,0.84052925756771,0.840531283041424
2243,315.65808654888,395.361822970155,1.18325150989219,2.05094509214642,0.712103385221404,1.97115714120193,1.57584221026735,2.83489791476382,0.863748511910636,0.863738825045949,0.863740773561891
2244,315.54397730585,395.328936295792,1.18476114596415,2.05375503936503,0.710104869775324,1.97068776999606,1.57598309856262,2.83656787282963,0.865887875652195,0.8658782287873,0.865880102833568
2245,315.432896056921,395.298730353899,1.18459452329374,2.05488338346514,0.708158774587396,1.97025676759688,1.56581720377891,2.82791699874866,0.857668038160362,0.857658429191514,0.857660231151774
2246,315.322385254039,395.268549231593,1.18160897660951,2.05318771979765,0.706222062089495,1.96982610680264,1.53988092522915,2.80348670183132,0.833668436009041,0.833658863139655,0.833660595028687
2247,315.210119483746,395.235981244405,1.17615293159934,2.04901729311716,0.704253956823822,1.96936124762409,1.5120855703311,2.77719452464941,0.807841151813034,0.807831613507277,0.807833277025322
2248,315.094273653094,395.199246355156,1.17021423788643,2.04436123471157,0.702222408064469,1.96883668670905,1.49827389219317,2.76488976727708,0.796060989083562,0.7960514841287,0.796053080568028
2249,314.976414039971,395.158877385975,1.16335004506265,2.03877581522084,0.700154841254073,1.96826004144398,1.47616121263959,2.74426794460615,0.776015845331312,0.776006371385514,0.776007903162172
2250,314.85729962821,395.115529945317,1.15670762646149,2.03340690261674,0.698064544842892,1.96764068960486,1.4658551980138,2.73543281209321,0.767800097616567,0.767790653170903,0.767792122488353
2251,314.737551546534,395.069603159418,1.1502323590175,2.02819829748144,0.695962393973796,1.96698430869282,1.45378267284597,2.72480599648262,0.75782969527571,0.757820278872173,0.757821687789798
2252,314.617637220937,395.022022834108,1.14417299866363,2.02339797376092,0.693856588684378,1.9663041530814,1.44578162456828,2.71823053947105,0.751934425630408,0.751925035883906,0.751926386389647
2253,314.497892744026,394.973157255175,1.13955499407045,2.0200308039502,0.6917530322051,1.96560549294101,1.44924811430894,2.72310186902841,0.757504446507287,0.757495082103837,0.757496376087405
2254,314.379194765807,394.924241741099,1.1369145238864,2.01863268892303,0.689667139373398,1.96490602691376,1.46047902250277,2.7357191493201,0.77082122344338,0.770811883129372,0.770813122406343
2255,314.262506839661,394.876952492813,1.13625686070462,2.01920935809767,0.687615874434986,1.9642297808107,1.47608947695231,2.75270456967667,0.788482919936814,0.78847360251732,0.78847478886597
2256,314.148454630286,394.832526106956,1.13533196247385,2.01951181614649,0.685610279774399,1.96359448880464,1.47282616074085,2.75081150493472,0.787225176624857,0.787215880966449,0.787217016130082
2257,314.036340629462,394.790215648993,1.13452814469927,2.01992935958121,0.683638125978198,1.96298945502166,1.47613848625298,2.75549090089163,0.79250963514661,0.792500360274784,0.792501445869971
2258,313.925121529791,394.74888684141,1.1327671758044,2.01938466438645,0.681681079598347,1.96239842534545,1.46645285144516,2.74717123457014,0.784781026715407,0.784771771846814,0.784772809224683
2259,313.814215322715,394.707908226136,1.12870854209295,2.01653802117922,0.679728906562304,1.96181234932697,1.44223604104157,2.72432047478786,0.762516370605707,0.762507134479263,0.762508125460882
2260,313.702237511568,394.66514077837,1.12364460689825,2.0126818051927,0.677757223540835,1.96120055404401,1.42746143604917,2.71090571250017,0.749713430754582,0.74970421250834,0.749705158456166
2261,313.589024989332,394.619760087774,1.11696407027999,2.00720376922935,0.675763137644159,1.96055120857935,1.40145521239513,2.686244185478,0.725701275951394,0.725692074750975,0.725692976898646
2262,313.474255253531,394.571569469381,1.10979289039162,2.00122931493774,0.673740942311702,1.95986148037007,1.38528400659592,2.67140540417934,0.711552249228222,0.711543064284214,0.711543923809266
2263,313.358228347367,394.520404873688,1.10363451597736,1.99626082785408,0.671695900332851,1.95912900305271,1.38186923677465,2.66930315747131,0.710182505884279,0.710173336441794,0.710174154418599
2264,313.24216399439,394.467938626437,1.09880009122681,1.99260876031125,0.66964950339589,1.95837775448747,1.38276196553853,2.67149099410139,0.713121616813859,0.713112462142641,0.713113239613923
2265,313.127040919501,394.415797870275,1.09625350977029,1.99123711640676,0.667619019733351,1.95763107518347,1.39724215365106,2.68725494711088,0.729632274513726,0.729623133917712,0.729623871927413
2266,313.014004873122,394.365609417329,1.0966232826395,1.99277486370841,0.665624688678073,1.95691231182699,1.42234555544324,2.71363387817206,0.756729993952479,0.75672086676517,0.756721566345076
2267,312.904258252694,394.319472362833,1.09861787623485,1.99593166747655,0.663687775841532,1.95625159945099,1.44014356601872,2.73270805183352,0.776464904595345,0.776455790177184,0.776456452382532
2268,312.798497314576,394.27806664855,1.10196047068943,2.00043147544185,0.661820633413919,1.95565871547766,1.46069217373971,2.75453088183967,0.798880642699619,0.798871540325791,0.798872166362004
2269,312.696564190843,394.241118024386,1.1015687795948,2.00119238242492,0.660020536977515,1.95512974243166,1.43042952069638,2.72553931722676,0.770418074782074,0.770408983718863,0.770409574795105
2270,312.595570465429,394.205184923892,1.0982566832004,1.99902869030149,0.65823650250346,1.95461529189894,1.40714205477627,2.70352140155599,0.748914632779978,0.748905552272807,0.748906109657048
2271,312.491644705407,394.166169136663,1.09273573580227,1.99465322451187,0.656400108049246,1.95405653154765,1.38043962129659,2.67809656888388,0.724048583285528,0.724039513247348,0.724040037336231
2272,312.384091029687,394.12358916805,1.08634073236753,1.98940241824503,0.654499001094185,1.95344653647832,1.36228966639814,2.66123769279088,0.707799724844728,0.707790665303959,0.707791156312559
2273,312.2739956284,394.077689899656,1.07934616781068,1.98355057796371,0.652552334191932,1.95278880836641,1.34337082159409,2.64360775457191,0.690827537139067,0.690818487402156,0.690818946205498
2274,312.162621702731,394.029197788734,1.07359649971466,1.97894062958129,0.650582415216669,1.95209376513814,1.34299280757569,2.64450458469057,0.692419432704787,0.692410392359023,0.692410819552435
2275,312.051253845307,393.979531159464,1.07016373602795,1.97664308304233,0.648611959138838,1.95138176552684,1.35438543495792,2.65715563750011,0.705782507182178,0.705773475819086,0.705773871973271
2276,311.941488142179,393.931247234871,1.06913969707099,1.97674947143937,0.646669225567389,1.95068953647393,1.37171663006118,2.67573730669753,0.725056427272991,0.72504740449379,0.725047770223599
2277,311.834359566028,393.886157023357,1.06960155795281,1.9783376474738,0.644772572037339,1.95004310092382,1.38531000783385,2.69058087268461,0.740546450371125,0.740537435796516,0.7405377717608
2278,311.73017480605,393.844799943312,1.0694966673051,1.97935578297554,0.642927475480029,1.94945022280393,1.38211412197953,2.68863717620387,0.739195653238542,0.739186646499499,0.739186953399936
2279,311.627874034757,393.805785934064,1.06815683870402,1.97913619298754,0.641115200986065,1.9488909445103,1.37295234741342,2.68072836953025,0.731846145736291,0.731837146427356,0.731837425019954
2280,311.5256596812,393.767109395255,1.06532824305764,1.97742567869312,0.639303912320122,1.9483364555819,1.35801511004842,2.66704790407985,0.718720189801223,0.718711197728297,0.71871144849795
2281,311.422301683529,393.727498156612,1.06048730216654,1.97370152917228,0.637471798433415,1.94776847527959,1.33412547148944,2.64442237157172,0.696662657942997,0.696653673056022,0.696653896292137
2282,311.317283668051,393.685631798724,1.05487913246714,1.96920863757739,0.635609681205891,1.94716802280544,1.31923710639417,2.6307956443422,0.683636403343641,0.683627425188278,0.683627621536756
2283,311.210921233629,393.64122315793,1.04960425662093,1.965046275531,0.63372313303595,1.94653096145127,1.31210736396289,2.6249153622001,0.678393202588949,0.678384230926944,0.678384400748831
2284,311.104077393674,393.595478170603,1.04476802910882,1.96131893816311,0.631827449032281,1.94587461576397,1.30609113035091,2.62013844074365,0.674272646731883,0.674263681318633,0.674263824979675
2285,310.997339156965,393.549328364178,1.04144046326422,1.95909635844385,0.62993304295514,1.94521237206691,1.31282187946696,2.6281013264582,0.682897795910425,0.682888836511817,0.682888954391284
2286,310.89165825055,393.503958397053,1.04120898989972,1.95996582007296,0.628056819003978,1.94456126173877,1.33824225915968,2.65474679437259,0.710194393769913,0.710185440155699,0.710185532633817
2287,310.788695562267,393.461883618013,1.04376404447952,1.96361826872075,0.62622830076849,1.94395745771828,1.36579250046403,2.68352172491616,0.739573147761139,0.739564199695539,0.739564267197884
2288,310.689958657185,393.425148099688,1.04648819216873,1.96743699549367,0.62447432199533,1.94343036874662,1.37338616979065,2.69234225975104,0.748920790714219,0.748911847795316,0.748911891004423
2289,310.59492759871,393.392877815697,1.04792357195062,1.96996437689566,0.62278570540034,1.942967444093,1.36940398319215,2.68958574172606,0.746627216146004,0.746618277791812,0.746618297633059
2290,310.501400175411,393.362516408514,1.04477119293866,1.96790175588964,0.621123349634561,1.94253193075292,1.32836706527714,2.64977564352778,0.707252649793581,0.707243715642581,0.707243712774867
2291,310.405814708519,393.330048975794,1.04072727897216,1.9649461911437,0.619423930870216,1.94206608542019,1.319468803718,2.64211093305861,0.700053802913253,0.700044872847781,0.700044847638417
2292,310.306614432763,393.294080611809,1.03575140605154,1.96105871155539,0.617659722386361,1.94154983591574,1.30085287508167,2.62474294059758,0.683202078165428,0.683193152695304,0.683193104681844
2293,310.205038511548,393.25614910285,1.0300017283507,1.95639869358734,0.61585271982887,1.94100529286257,1.28403011415033,2.6091826162132,0.668186314949896,0.668177394321463,0.668177323350626
2294,310.102180340131,393.215947673914,1.02407676231933,1.95156328954658,0.614022348944853,1.94042803534344,1.27135404208519,2.59775963496964,0.657340609277423,0.657331693140334,0.6573315996262
2295,309.998520172821,393.173921340454,1.01950211257169,1.9480765072362,0.612177140485425,1.93982445776421,1.27387800296702,2.60152520438214,0.661709774261798,0.661700862481591,0.661700746617934
2296,309.8952331249,393.131542965824,1.01845601114623,1.94811546986466,0.61033801236713,1.93921574754143,1.30061870701245,2.62949630417617,0.690289602210243,0.690280694645316,0.690280556634748
2297,309.794474739775,393.091973658204,1.01944767159032,1.95018927626854,0.608543376508161,1.93864739651893,1.31755882633474,2.64766268644986,0.709024353333344,0.70901544982658,0.709015289930923
2298,309.697228265417,393.056988046521,1.0224564555628,1.95427808259205,0.606810796519727,1.93814495726991,1.34218179842831,2.6735157779158,0.735379901646943,0.735371001908583,0.735370820645893
2299,309.603777694863,393.026684848553,1.02453745552238,1.95743732578778,0.605145388636945,1.93770986646139,1.33951746387797,2.67208173965758,0.734380971555204,0.734372075241021,0.734371873196196
2300,309.513077623615,392.999725000352,1.02346142491362,1.95743785494364,0.603528566669089,1.93732286292652,1.31550388875549,2.64929796300526,0.711984215497297,0.711975322086399,0.711975100078743
